,Name,Brand,Pack Size,Water Source,Falvor,Container,Price,100% Natural,Anti-Oxidant,Artesian,BPA Free Plastic,Caffeinated,Carbonated,Electrolytes,Energy Drinks,Enhanced,Ethically Sourced,Fair Trade,Flavored,Gluten FREE,Green Tea,Kosher,Low Calorie,Mineral Water,No Artifical Flavors,No Artifical Preservatives,No Artifical Sweetners,Non-Alcoholic Wine,Non GMO,Non-Sparkling Water,Nutritional,Organic,Organic Cane Sugar,Preservatice Free,Purified Water,Regular Soda,Sodium-Free,Soy FREE,Sparkling Juice,Sparkling Water,Spring Water,Sweetened,Tea,Twist off Top,USDA Organic,Under 100 Calories,30 Calories,Variety Pack,Vegan,Zero Carb,Zero Calorie,Zero Sodium,Zero Calories,Zero Sugar,Zero Sweeteners,Beverage Size,Flavor,No Artificial Preservatives,Preservative FREE,No Artificial Flavors,No Artificial Sweeteners
0,Voss - Still - 375 ml (24 Glass Bottles),Voss,24,,,Glass,59.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.6,,,,,
0,Voss - Still - 375 ml (24 Glass Bottles),Voss,24,,,Glass,59.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.6,,,,,
0,Volvic - Natural Spring Water - 1.5 L (12 Plastic Bottles),Volvic,12,,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,,,,,
0,Volvic - Natural Spring Water - 1.5 L (12 Plastic Bottles),Volvic,12,,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,,,,,
0,Volvic - Natural Spring Water - 1 L (12 Plastic Bottles),Volvic,12,,,Plastic,41.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Volvic - Natural Spring Water - 1 L (12 Plastic Bottles),Volvic,12,,,Plastic,41.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Volvic - Natural Spring Water - 500 ml (24 Plastic Bottles),Volvic,24,,,Plastic,33.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,,,,,
0,Volvic - Natural Spring Water - 500 ml (24 Plastic Bottles),Volvic,24,,,Plastic,33.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,,,,,
0,Vita Coca - Coconut Water - 11.1 oz (12 Paper Cartons),Vita Coco,12,,,Carton,32.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,Coconut,,,,
0,Vita Coca - Coconut Water - 11.1 oz (12 Paper Cartons),Vita Coco,12,,,Carton,32.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,Coconut,,,,
0,Smart Water - Spring Water - 1.5 L (12 Plastic Bottles),Smart Water,12,,,Plastic,41.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,50.7,None,,,,
0,Smart Water - Spring Water - 1.5 L (12 Plastic Bottles),Smart Water,12,,,Plastic,41.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,50.7,None,,,,
0,Smart Water - Spring Water - 1 L (12 Plastic Bottles),Smart Water,12,Purified Water,,Plastic,33.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,33.8,None,,,,
0,Smart Water - Spring Water - 1 L (12 Plastic Bottles),Smart Water,12,Purified Water,,Plastic,33.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,33.8,None,,,,
0,Smart Water - Sport Cap - 23.7 oz (24 Plastic Bottles),Smart Water,20,Purified Water,,Plastic,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,23.7,None,,,,
0,Smart Water - Sport Cap - 23.7 oz (24 Plastic Bottles),Smart Water,20,Purified Water,,Plastic,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,23.7,None,,,,
0,Smart Water - Spring Water - 20 oz (24 Plastic Bottles),Smart Water,24,Purified Water,,Plastic,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,20.0,None,,,,
0,Smart Water - Spring Water - 20 oz (24 Plastic Bottles),Smart Water,24,Purified Water,,Plastic,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,20.0,None,,,,
0,Saratoga - Sparkling Water - 28 oz (12 Glass Bottles),Saratoga,12,Spring Water,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.0,None,,,,
0,Saratoga - Sparkling Water - 28 oz (12 Glass Bottles),Saratoga,12,Spring Water,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.0,None,,,,
0,Saratoga - Sparkling Water - 12 oz (24 Glass Bottles),Saratoga,24,Spring Water,,Glass,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.0,None,,,,
0,Saratoga - Sparkling Water - 12 oz (24 Glass Bottles),Saratoga,24,Spring Water,,Glass,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12.0,None,,,,
0,Saratoga - Spring Water - 28 oz (12 Glass Bottles),Saratoga,12,Spring Water,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.0,None,,,,
0,Saratoga - Spring Water - 28 oz (12 Glass Bottles),Saratoga,12,Spring Water,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.0,None,,,,
0,Saratoga - Spring Water - 12 oz (24 Glass Bottles),Saratoga,24,Spring Water,,Glass,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.0,None,,,,
0,Saratoga - Spring Water - 12 oz (24 Glass Bottles),Saratoga,24,Spring Water,,Glass,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.0,None,,,,
0,San Pellegrino - Sparkling Water - 1 L (12 Plastic Bottles),San Pellegrino,12,Spring Water,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33.8,None,,,,
0,San Pellegrino - Sparkling Water - 1 L (12 Plastic Bottles),San Pellegrino,12,Spring Water,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33.8,None,,,,
0,San Pellegrino - Sparkling Water - 1 L (12 Glass Bottles),San Pellegrino,12,,,Glass,32.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33.8,,,,,
0,San Pellegrino - Sparkling Water - 1 L (12 Glass Bottles),San Pellegrino,12,,,Glass,32.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33.8,,,,,
0,San Pellegrino - Sparkling Water - 750 ml (15 Glass Bottles),San Pellegrino,15,Spring Water,,Glass,43.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25.4,None,,,,
0,San Pellegrino - Sparkling Water - 750 ml (15 Glass Bottles),San Pellegrino,15,Spring Water,,Glass,43.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25.4,None,,,,
0,San Pellegrino - Sparkling Water - 0.5 L (24 Plastic Bottles),San Pellegrino,24,,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.9,,,,,
0,San Pellegrino - Sparkling Water - 0.5 L (24 Plastic Bottles),San Pellegrino,24,,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.9,,,,,
0,San Pellegrino - Sparkling Water - 500 ml (24 Glass Bottles),San Pellegrino,24,,,Glass,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.9,,,,,
0,San Pellegrino - Sparkling Water - 500 ml (24 Glass Bottles),San Pellegrino,24,,,Glass,47.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.9,,,,,
0,San Pellegrino - Sparkling Water - 250 ml (24 Glass Bottles),San Pellegrino,24,Spring Water,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.45,None,,,,
0,San Pellegrino - Sparkling Water - 250 ml (24 Glass Bottles),San Pellegrino,24,Spring Water,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8.45,None,,,,
0,Poland Spring - Sparkling Water - 33.8 oz (12 Plastic Bottles),Poland Spring,12,,,Plastic,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,,,,,
0,Poland Spring - Sparkling Water - 33.8 oz (12 Plastic Bottles),Poland Spring,12,,,Plastic,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,,,,,
0,Poland Spring - Sparkling Orange - 33.8 oz (12 Plastic Bottles),Poland Spring,12,,,Plastic,23.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,Orange,,,,
0,Poland Spring - Sparkling Orange - 33.8 oz (12 Plastic Bottles),Poland Spring,12,,,Plastic,23.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,Orange,,,,
0,Poland Spring - Sparkling Lemon - 33.8 oz (12 Plastic Bottles),Poland Spring,12,,,Plastic,23.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,Lemon,,,,
0,Poland Spring - Sparkling Lemon - 33.8 oz (12 Plastic Bottles),Poland Spring,12,,,Plastic,23.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,Lemon,,,,
0,Poland Spring - Sparkling Raspberry Lime - 16.9 oz (24 Plastic Bottles),Poland Spring,24,,,Plastic,29.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,"Lime, Raspberry",,,,
0,Poland Spring - Sparkling Raspberry Lime - 16.9 oz (24 Plastic Bottles),Poland Spring,24,,,Plastic,29.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,"Lime, Raspberry",,,,
0,Poland Spring - Sparkling Orange - 16.9 oz (24 Plastic Bottles),Poland Spring,24,,,Plastic,29.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16.9,Orange,,,,
0,Poland Spring - Sparkling Orange - 16.9 oz (24 Plastic Bottles),Poland Spring,24,,,Plastic,29.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16.9,Orange,,,,
0,Poland Spring - Sparkling Water - 16.9 oz (24 Plastic Bottles),Poland Spring,24,,,Plastic,29.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,,,,,
0,Poland Spring - Sparkling Water - 16.9 oz (24 Plastic Bottles),Poland Spring,24,,,Plastic,29.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,,,,,
0,Poland Spring - Sparkling Lime - 16.9 oz (24 Plastic Bottles),Poland Spring,24,,,Plastic,29.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,Lime,,,,
0,Poland Spring - Sparkling Lime - 16.9 oz (24 Plastic Bottles),Poland Spring,24,,,Plastic,29.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,Lime,,,,
0,Poland Spring - Spring Water - 1.5 L (12 Plastic Bottles),Poland Spring,12,Spring Water,,Plastic,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.7,None,,,,
0,Poland Spring - Spring Water - 1.5 L (12 Plastic Bottles),Poland Spring,12,Spring Water,,Plastic,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.7,None,,,,
0,Poland Spring - Spring Water (Easy Open Stay Back Cap) - 700 ml (24 Plastic Bottles),Poland Spring,24,Spring Water,,Plastic,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.7,None,,,,
0,Poland Spring - Spring Water (Easy Open Stay Back Cap) - 700 ml (24 Plastic Bottles),Poland Spring,24,Spring Water,,Plastic,23.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.7,None,,,,
0,Poland Spring - Spring Water - 20 oz (24 Plastic Bottles),Poland Spring,24,Spring Water,,Plastic,16.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,None,,,,
0,Poland Spring - Spring Water - 20 oz (24 Plastic Bottles),Poland Spring,24,Spring Water,,Plastic,16.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,None,,,,
0,Poland Spring - Spring Water - 0.5 L (24 Plastic Bottles),Poland Spring,24,Spring Water,,Plastic,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Poland Spring - Spring Water - 0.5 L (24 Plastic Bottles),Poland Spring,24,Spring Water,,Plastic,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Poland Spring - Spring Water - 1 L (18 Plastic Bottles),Poland Spring,18,Spring Water,,Plastic,17.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Poland Spring - Spring Water - 1 L (18 Plastic Bottles),Poland Spring,18,Spring Water,,Plastic,17.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.8,None,,,,
0,Poland Spring - Spring Water - 8 oz (48 Plastic Bottles),Poland Spring,48,Spring Water,,Plastic,23.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,None,,,,
0,Poland Spring - Spring Water - 8 oz (48 Plastic Bottles),Poland Spring,48,Spring Water,,Plastic,23.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,None,,,,
0,Perrier - Sparkling Lime - 25.3 oz (12 Glass Bottles),Perrier,12,,,Glass,42.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,Lime,,,,
0,Perrier - Sparkling Lime - 25.3 oz (12 Glass Bottles),Perrier,12,,,Glass,42.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,Lime,,,,
0,Perrier - Sparkling Water - 25.3 oz (12 Glass Bottles),Perrier,12,Spring Water,,Glass,42.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.4,None,,,,
0,Perrier - Sparkling Water - 25.3 oz (12 Glass Bottles),Perrier,12,Spring Water,,Glass,42.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.4,None,,,,
0,Perrier - Sparkling Lime - 11.15 oz (24 Glass Bottles),Perrier,24,,,Glass,44.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.0,Lime,,,,
0,Perrier - Sparkling Lime - 11.15 oz (24 Glass Bottles),Perrier,24,,,Glass,44.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.0,Lime,,,,
0,Perrier - Sparkling Lemon - 11.15 oz (24 Glass Bottles),Perrier,24,,,Glass,44.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,Lemon,,,,
0,Perrier - Sparkling Lemon - 11.15 oz (24 Glass Bottles),Perrier,24,,,Glass,44.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,Lemon,,,,
0,Perrier - Sparkling Water - 11.15 oz (24 Glass Bottles),Perrier,24,Spring Water,,Glass,44.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.0,None,,,,
0,Perrier - Sparkling Water - 11.15 oz (24 Glass Bottles),Perrier,24,Spring Water,,Glass,44.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.0,None,,,,
0,Perrier - Sparkling Water - 6.75 oz (24 Glass Bottles),Perrier,24,Spring Water,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,None,,,,
0,Perrier - Sparkling Water - 6.75 oz (24 Glass Bottles),Perrier,24,Spring Water,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5,None,,,,
0,Acqua Panna - Spring Water - 250 ml (24 Glass Bottles),Acqua Panna,24,Spring Water,,Glass,42.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.45,None,,,,
0,Acqua Panna - Spring Water - 250 ml (24 Glass Bottles),Acqua Panna,24,Spring Water,,Glass,42.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.45,None,,,,
0,Lurisia - Sparkling Spring Water - 1 L (12 Glass Bottles),Lurisia,12,Spring Water,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,33.8,None,,,,
0,Lurisia - Sparkling Spring Water - 1 L (12 Glass Bottles),Lurisia,12,Spring Water,,Glass,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,33.8,None,,,,
0,Icelandic Glacial - Spring Water - 500 ml (24 Plastic Bottles),Icelandic Glacial,24,Spring Water,,Plastic,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Icelandic Glacial - Spring Water - 500 ml (24 Plastic Bottles),Icelandic Glacial,24,Spring Water,,Plastic,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.9,None,,,,
0,Icelandic Glacial - Spring Water - 1 L (12 Plastic Bottles),Icelandic Glacial,12,Spring Water,,Plastic,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.8,None,,,,
